item_key,opus_bin,centrality,title,authors,year,item_type,source,has_pdf,doi,arxiv_id,opus_rationale,abstract,human_bin,human_note,new tags
CNGP5KBB,context,55,LAURA: enhancing code review generation with context-enriched retrieval-augmented LLM,Y. Zhang; Y. Zhang; Z. Sun et al.,2025,conferencePaper,ieee,yes,10.1109/ASE63991.2025.00245,,"Automated LLM code-review generation targets the review-bottleneck/scalability problem, transferable to scaling oversight though it automates rather than augments humans.","Code review is critical for ensuring software quality and maintainability. With the rapid growth in software scale and complexity, code review has become a bottleneck in the development process because of its time-consuming and knowledge-intensive nature and the shortage of experienced developers willing to review code. Several approaches have been proposed for automatically generating code reviews based on retrieval, neural machine translation, pre-trained models, or large language models (LLMs). These approaches mainly leverage historical code changes and review comments. However, a large amount of crucial information for code review, such as the context of code changes and prior review knowledge, has been overlooked. This paper proposes an LLM-based review knowledge-augmented, context-aware framework for code review generation, named LAURA. The framework integrates review exemplar retrieval, context augmentation, and systematic guidance to enhance the performance of ChatGPT-4o and DeepSeek v3 in generating code review comments. Besides, given the extensive low-quality reviews in existing datasets, we also constructed a high-quality dataset. Experimental results show that for both models, LAURA generates review comments that are either completely correct or at least helpful to developers in 42.2% and 40.4% of cases, respectively, significantly outperforming SOTA baselines. Furthermore, our ablation studies demonstrate that all components of LAURA contribute positively to improving comment quality.",,,
NT8TBPDP,context,55,Evaluating the source code review performance of LLM-based AI chatbots,T. Kakimoto; H. Inayoshi; H. Uwano et al.,2025,conferencePaper,ieee,no,10.1109/SNPD65828.2025.11253974,,"Empirical comparison of LLM vs human code reviewers speaks to scaling review via LLM-as-reviewer, relevant to oversight capacity though not org governance of AI code.","Source code review plays a critical role in ensuring software quality by identifying bugs early in the development process. Although recent studies have explored the use of large language models (LLMs) for tasks such as vulnerability detection and automated code refinement, few studies have evaluated their performance against human reviewers during the review phase. In this study, we empirically evaluate the bug detection capabilities of several LLM-based AI chatbots using a benchmark C program containing 27 bugs, originally used in a prior human-based code review study. We tested AI chatbots including GPT-4o, Grok-3, and Claude 3.7 Sonnet, under varying conditions such as code granularity, specification document availability, and Chain-of-Thought (CoT) reasoning. Our results show that while chatbots achieve bug detection performance comparable to that of human reviewers, they do not yet surpass them. We further analyze how code granularity, specification availability, and CoT reasoning affect the performance, and discuss the challenges that need to be addressed for effective LLM-assisted code review automation.",,,
M74M3RFJ,context,55,Developing assurance cases for adversarial robustness and regulatory compliance in LLMs,T. B. Momcilovic; D. Balta; B. Buesser et al.,2024,conferencePaper,ieee,no,10.1109/ISSREW63542.2024.00081,,"Layered guardrail/assurance-case framework for LLM adversarial robustness and EU AI Act compliance (incl. code tasks) is a concrete, transferable governance framework.","This paper presents an approach to developing assurance cases for adversarial robustness and regulatory compliance in large language models (LLMs). Focusing on both natural and code language tasks, we explore the vulnerabilities these models face, including adversarial attacks based on jailbreaking, heuristics, and randomization. We propose a layered framework incorporating guardrails at various stages of LLM deployment, aimed at mitigating these attacks and ensuring compliance with the EU AI Act. Our approach includes a meta-layer for dynamic risk management and reasoning, crucial for addressing the evolving nature of LLM vulnerabilities. We illustrate our method with two exemplary assurance cases, highlighting how different contexts demand tailored strategies to ensure robust and compliant AI systems.",core,Governnce framework.,
APAJ2WGB,context,55,Comparative analysis of the code generated by popular large language models (LLMs) for MISRA C++ compliance,M. M. Umer,2025,journalArticle,ieee,yes,10.1109/ACCESS.2025.3633086,,Empirical compliance evaluation of LLM code against MISRA C++ safety standards evidences AI-code quality limits and the need for human verification.,"Safety-critical systems are engineered systems whose failure or malfunction could result in catastrophic consequences. The software development for safety-critical systems necessitates rigorous engineering practices and adherence to certification standards like DO-178C for avionics. DO-178C is a guidance document which requires compliance to well-defined software coding standards like MISRA C++ to enforce coding guidelines that prevent the use of ambiguous, unsafe, or undefined constructs. Large Language Models (LLMs) have demonstrated significant capabilities in automatic code generation across a wide range of programming languages, including C++. Despite their impressive performance, code generated by LLMs in safety-critical domains must be carefully analyzed for conformance to MISRA C++ coding standards. In this paper, I have conducted a comparative analysis of the C++ code generated by popular LLMs including: OpenAI ChatGPT, Google Gemini, DeepSeek, Meta AI, and Microsoft Copilot for compliance with MISRA C++. The study revealed that none of the evaluated LLMs generated MISRA-compliant code despite clear prompts, with DeepSeek showing the fewest violations and Meta AI the most. While all models could correct individual violations when explicitly instructed, only ChatGPT consistently identified and resolved all targeted rule violations across complete code snippets, whereas others achieved partial success. Overall, LLMs show promise as aids for initial code generation, but they are not yet dependable for producing fully MISRA-compliant code required in safety-critical domains.",,,
R7H5R4ET,context,55,Building trustworthy AI solutions: a case for practical solutions for small businesses,K. Crockett; E. Colyer; L. Gerber et al.,2023,journalArticle,ieee,no,10.1109/TAI.2021.3137091,,"Empirical evaluation of responsible-AI toolkits for SMEs is a transferable org-governance framework, though not code-specific.","Building trustworthy artificial intelligence (AI) solutions, whether in academia or industry, must take into consideration a number of dimensions including legal, social, ethical, public opinion, and environmental aspects. A plethora of guidelines, principles, and toolkits have been published globally, but have seen limited grassroots implementation, especially among small- and medium-sized enterprises (SMEs), mainly due to the lack of knowledge, skills, and resources. In this article, we report on qualitative SME consultations over two events to establish their understanding of both data and AI ethical principles and to identify the key barriers SMEs face in their adoption of ethical AI approaches. We then use independent experts to review and code 77 published toolkits designed to build and support ethical and responsible AI practices, based on 33 evaluation criteria. The toolkits were evaluated considering their scope to address the identified SME barriers to adoption, human-centric AI principles, AI life cycle stages, and key themes around responsible AI and practical usability. Toolkits were ranked on the basis of criteria coverage and expert intercoder agreement. Results show that there is not a one-size-fits-all toolkit that addresses all criteria suitable for SMEs. Our findings show few exemplars of practical application, little guidance on how to use/apply the toolkits, and very low uptake by SMEs. Our analysis provides a mechanism for SMEs to select their own toolkits based on their current capacity, resources, and ethical awareness levels – focusing initially at the conceptualization stage of the AI life cycle and then extending throughout.",,,
9IJUVTWL,context,55,Assessing the security of GitHub copilot's generated code - a targeted replication study,V. Majdinasab; M. J. Bishop; S. Rasheed et al.,2024,conferencePaper,ieee,no,10.1109/SANER60148.2024.00051,,Replication measuring vulnerability rates in Copilot-generated code provides empirical AI-code risk measurement motivating oversight.,"AI-powered code generation models have been developing rapidly, allowing developers to expedite code generation and thus improve their productivity. These models are trained on large corpora of code (primarily sourced from public repositories), which may contain bugs and vulnerabilities. Several concerns have been raised about the security of the code generated by these models. Recent studies have investigated security issues in AI-powered code generation tools such as GitHub Copilot and Amazon Code Whisperer, revealing several security weaknesses in the code generated by these tools. As these tools evolve, it is expected that they will improve their security protocols to prevent the suggestion of insecure code to developers. This paper replicates the study of Pearce et al., which investigated security weaknesses in Copilot and uncovered several weaknesses in the code suggested by Copilot across diverse scenarios and languages (Python, C, and Verilog). Our replication examines Copilot's security weaknesses using newer versions of Copilot and CodeQL (the security analysis framework). The replication focused on the presence of security vulnerabilities in Python code. Our results indicate that, with the improvements in newer versions of Copilot, the percentage of vulnerable code suggestions has reduced from 36.54% to 27.25%. Nonetheless, it remains evident that the model still suggests insecure code.",,,
RJYEVZY4,context,55,Analyzing code injection attacks on LLM-based multi-agent systems in software development,B. Bowers; S. Khapre; J. Kalita,2025,conferencePaper,ieee,no,10.1109/ICMLA66185.2025.00174,,"Evaluates coder-reviewer-tester and security-agent architectures as adversarial oversight layers for AI code, though framed around attack resilience.","Agentic AI and Multi-Agent Systems are poised to dominate industry and society imminently. Powered by goal-driven autonomy, they represent a powerful form of generative AI, marking a transition from reactive content generation into proactive multitasking capabilities. As an exemplar, we propose an architecture of a multi-agent system for the implementation phase of the software engineering process. We also present a comprehensive threat model for the proposed system. We demonstrate that while such systems can generate code quite accurately, they are vulnerable to attacks, including code injection. Due to their autonomous design and lack of humans in the loop, these systems cannot identify and respond to attacks by themselves. This paper analyzes the vulnerability of multi-agent systems and concludes that the coder-reviewer-tester architecture is more resilient than both the coder and coder-tester architectures, but is less efficient at writing code. We find that by adding a security analysis agent, we mitigate the loss in efficiency while achieving even better resiliency. We conclude by demonstrating that the security analysis agent is vulnerable to advanced code injection attacks, showing that embedding poisonous few-shot examples in the injected code can increase the attack success rate from 0% to 71.95%.",,,
4M94HGCT,context,55,AI governance in the system development life cycle: insights on responsible machine learning engineering,S. Laato; T. Birkstedt; M. Mäntymäki et al.,2022,conferencePaper,ieee,yes,10.1145/3522664.3528598,,"Empirically-grounded AI governance framework mapped onto the SDLC transfers to governing AI-generated code, but is ML-system-general rather than code-specific.","In this study we explore the incorporation of artificial intelligence (AI) governance to system development life cycle (SDLC) models. We conducted expert interviews among AI and SDLC professionals and analyzed the interview data using qualitative coding and clustering to extract AI governance concepts. Subsequently, we mapped these concepts onto three stages in the machine learning (ML) system development process: (1) design, (2) development, and (3) operation. We discovered 20 governance concepts, some of which are relevant to more than one of the three stages. Our analysis highlights AI governance as a complex process that involves multiple activities and stakeholders. As development projects are unique, the governance requirements and processes also vary. This study is a step towards understanding how AI governance is conceptually connected to ML systems’ management processes through the project life cycle. CCS CONCEPTS • Software and its engineering $^{\rightarrow}$ Software creation and management.",,,
EGIZ2F3T,context,55,Conversational AI as a coding assistant: understanding programmers' interactions with and expectations from large language models for coding,Akhoroz; Yildirim,2025,preprint,arxiv,yes,,2503.16508,"Survey of programmer interactions surfacing over-reliance and distrust in AI code plus design guidelines, but adoption/usability-focused rather than oversight mechanisms.","Conversational AI interfaces powered by large language models (LLMs) are increasingly used as coding assistants. However, questions remain about how programmers interact with LLM-based conversational agents, the challenges they encounter, and the factors influencing adoption. This study investigates programmers' usage patterns, perceptions, and interaction strategies when engaging with LLM-driven coding assistants. Through a survey, participants reported both the benefits, such as efficiency and clarity of explanations, and the limitations, including inaccuracies, lack of contextual awareness, and concerns about over-reliance. Notably, some programmers actively avoid LLMs due to a preference for independent learning, distrust in AI-generated code, and ethical considerations. Based on our findings, we propose design guidelines for improving conversational coding assistants, emphasizing context retention, transparency, multimodal support, and adaptability to user preferences. These insights contribute to the broader understanding of how LLM-based conversational agents can be effectively integrated into software development workflows while addressing adoption barriers and enhancing usability.",,,
HD5ACBJD,context,55,Adjust for trust: mitigating trust-induced inappropriate reliance on AI assistance,Srinivasan; Thomason,2025,preprint,arxiv,yes,,2502.13321,"Empirical trust-adaptive interventions reducing over/under-reliance on AI advice, a transferable oversight mechanism though not in a coding context.","Trust biases how users rely on AI recommendations in AI-assisted decision-making tasks, with low and high levels of trust resulting in increased under- and over-reliance, respectively. We propose that AI assistants should adapt their behavior through trust-adaptive interventions to mitigate such inappropriate reliance. For instance, when user trust is low, providing an explanation can elicit more careful consideration of the assistant's advice by the user. In two decision-making scenarios -- laypeople answering science questions and doctors making medical diagnoses -- we find that providing supporting and counter-explanations during moments of low and high trust, respectively, yields up to 38% reduction in inappropriate reliance and 20% improvement in decision accuracy. We are similarly able to reduce over-reliance by adaptively inserting forced pauses to promote deliberation. Our results highlight how AI adaptation to user trust facilitates appropriate reliance, presenting exciting avenues for improving human-AI collaboration.",,,
HBR7QZ2C,context,55,Designing a policy engine for agentic AI systems: from governance requirements to runtime enforcement,Freeman Jackson,2025,journalArticle,ssrn,no,,,"Operationalizable policy-as-code engine with risk scoring and enforcement for enterprise agents, strong transferable mechanism.","Agentic AI systems—LLM-driven architectures capable of autonomous tool use, decision-making, and multi-step workflows—are rapidly expanding across enterprise / This paper introduces a formal architectural model for governing agentic AI systems, emphasizing measurable risk quantification, explicit decision boundaries / Policy Engine, Agentic AI, Multi-Agent Systems, Risk Scoring, OPA, Policy-as-Code, Kubernetes Governance, Safety Classifiers, Zero Trust",core,Governnce framework with risk identification.,
TCNBDBIP,context,55,Coherence under acceleration: judgment integrity In a high-velocity convergence era,Daniel Calloway,2026,journalArticle,ssrn,no,,,"Automation bias, cognitive load and human-in-the-loop under acceleration draw on human-factors evidence that transfers to AI-code overtrust/oversight.","Drawing on cognitive neuroscience, human factors research, and enterprise studies, the paper maps where coherence frays first (inside people, inside organizations / AI Governance, Judgment Integrity, Human-In-The-Loop, Cognitive Load, Automation Bias, Regulatory Compliance, Organizational Risk, Decision-Making Under / Certainty, Auditability, Systems Governance, Legal AI, Risk Management",,,
Y6SH3JXG,context,55,The accountability vacuum: why agentic AI governance fails under conditions of expertise erosion,Gabriel Sze,2026,journalArticle,ssrn,no,,,"Directly treats human oversight failure via expertise erosion and automation bias in agentic AI, strongly transferable to AI-code over-reliance.","Existing responsible AI governance frameworks, which includes the EU AI Act, NIST AI-RMF, and ISO/IEC 42001 tried to address this challenge by mandating / The same economic logic that drives AI adoption (efficiency, cost reduction, automation of expert roles) simultaneously erodes its human domain expertise / agentic AI, AI governance, accountability, human oversight, expertise erosion, responsible AI, automation bias, governance architecture",,,
4F5PX7PE,context,55,Decision-making with human-in-the-loop: a field experiment of explained AI in public administration,Leid Zejnilovic; Susana Lavado; Carlos Soares et al.,2020,journalArticle,ssrn,no,,,"Empirical field experiment on human-in-the-loop vetting and situational automation bias, strong evidence base transferable to code oversight.","In public administration, humans usually vet Artificial Intelligence (AI) outputs that impact high-stakes, consequential decisions. / Yet, adding humans to the decision-making process results in complexities and nuances that arise from the interaction of humans and AI. / human-computer decision-making, explainable AI, frontline employees, situational automation bias",,,
SMHWVB9J,context,55,"Designing human-automation redundancy: overreliance, automation shirking, and the operator’s dilemma",Doron Cohen; Yefim Roth; Jörg Rieskamp et al.,2025,journalArticle,ssrn,no,,,Robust experiments (N=970) on overreliance and automation shirking directly inform oversight-erosion mechanisms transferable to AI-code review.,"In some cases, these systems might encourage automation shirking, a form of overreliance in which operators deliberately reduce monitoring and checking / Across three studies (N = 970), Serial increased automation shirking and accident risk. / Automation bias, Human in the loop, Decisions from experience, Human computer interaction, Underweighting of rare events, Socio-technical systems, Behavioral",,,
B5IQS4ZL,context,55,Requirements of high-risk AI systems: AI act. Article 14. Human oversight,Argyri Panezi,2025,journalArticle,ssrn,no,,,Analysis of AI Act Article 14 human-oversight requirements is central to the governance/policy landscape though not code-specific.,"Requiring human oversight during the use of a high-risk AI system, Article 14 of the AI Act highlights the need for trustworthiness and advances / the anthropocentric rationale of the AI Act, rendering it a critical piece of the entire Act. / artificial intelligence, AI Act, High-risk AI systems, Human oversight, Human-in-the-loop, AI regulation",,,
VYRHTLLM,context,55,Turning off your better judgment -algorithmic conformity in AI-human collaboration,Yotam Liel; Lior Zalmanson,2025,journalArticle,ssrn,no,,,Empirical study of algorithmic conformity/overreliance mediated by normative pressure transfers directly to developer overtrust in AI code.,"As AI becomes increasingly integral to society, humans’ tendency to forgo their own judgment to adopt algorithmic advice is eliciting substantial concern / This overreliance was partially mediated by normative pressure, measured as discomfort at disagreeing with AI. / Human-AI Interaction, Algorithmic Advice, Overreliance on AI, Algorithmic Authority, Human-in-the-Loop, Trust in AI, Conformity",,,
J998BUDB,context,55,Lights-off data factory: measuring epistemic autonomy in governance-first data systems,Sukant Pandey,2026,journalArticle,ssrn,no,,,Empirically measures scalability limits of human-in-the-loop oversight via large-scale simulation; strong transferable metrics but data-governance domain.,"Prior work in data integration, governance, and AI ethics has highlighted the scalability limits of human-centric oversight models. / Using a large-scale simulation of 100,000 entity-resolution decisions, we demonstrate that these metrics clearly distinguish legacy human-in-the-loop systems / Governance Resilience, Autonomous Systems, Master Data Management, Epistemic Reasoning, Semantic Data Integration, AI Governance, Uncertainty Modeling, / Human-in-the-Loop Systems, Data Quality, Enterprise Data Architecture, Metrics and Measurement, ADGMM (Autonomous Data Governance Maturity Model), AEGIS",,,
R775N6KW,context,55,Operational AI governance and the runtime decision ownership gap,Vivekanand Singh; Shubham Yadav,2026,journalArticle,ssrn,no,,,"Qualitative evidence of a runtime governance/oversight gap in how humans actually interact with AI systems — strong, transferable to code oversight but not code-specific.","approaches emphasize model correctness, policy compliance, and system integrity, but provide limited visibility into how humans actually interact with AI / This report presents qualitative validation evidence indicating a systemic governance gap: organizations can increasingly reconstruct what AI systems did / AI Governance, Human-in-the-Loop, Decision Ownership, Operational AI, Auditability, Behavioral Drift",,,
S85B7LEF,context,55,Human-centered artificial intelligence in cybersecurity: towards trustworthy and ethical human-AI collaboration,Emmanuel Chinanu Uwazie; Ngozi Ukamaka Okonkwo; Dupe Ayesha Adeley et al.,2026,journalArticle,ssrn,no,,,"Empirical finding that HITL outperforms human-only and fully-automated approaches in cybersecurity — strong evidence base, DevSecOps-adjacent, transferable.","Our analysis provided three key conclusions: (1) Human-in-the-Loop (i.e. / HITL) approaches outperform both human only & fully automated approaches in all domains; (2) Explainable AI (i.e. / Human-Centered AI, Human-in-the-Loop, cybersecurity, Explainable AI, Trust, Responsible AI, Ethical AI, Digital Sovereignty",,,
U9Z4PE4D,context,55,AI-assisted bug prediction and code review automation using machine learning,Subham Prasad,2026,journalArticle,ssrn,no,,,"Code-review/bug-prediction automation in the SE pipeline, but AI does the reviewing and human oversight is only a future extension, not oversight of AI-generated code.","This paper proposes an AI-aided framework for bug-prone commit prediction and automated code review, leveraging a hybrid of traditional machine learning / Finally, the study underlines potential extensions toward reinforcement learning and human-in-the-loop collaboration for continuous improvement of the / AI-powered Bug Prediction, Code Review Automation, Machine Learning, JIT, Deep JIT, LSTM Models, CI/CD Integration",,,
HBUHJB3P,context,55,The omission gap: defining the professional standard of care for human review of AI outputs.,James Wright-Zhang,2026,journalArticle,ssrn,no,,,"Defines professional standard of care for human review of AI outputs (automation bias, verification)—strongly transferable to code-review accountability but AEC domain.","Across the UK architecture, engineering and construction sector, professional indemnity insurers and regulators increasingly require “human review / ” or “output review” of AI-generated outputs. / AI omission risk, professional indemnity, human review, output review, standard of care, AEC, architecture, automation bias, professional negligence, AI / governance, risk management, human verification, human-in-the-loop, quality assurance, Bolam, source verification, professional competence, document extraction",,,
FLDAS7UC,context,55,From friction to design: verification architecture for AI-augmented institutions,Paul Gallacher,2026,journalArticle,ssrn,no,,,Verification-architecture / friction-as-verification framework for the AI accountability gap is a concrete transferable oversight concept.,"Institutional accountability systems were not designed as verification systems. / Generative AI collapses these production costs to near zero, exposing an accountability gap that is structural rather than novel. / verification architecture, AI governance, institutional accountability, friction-asverification, proxy collapse, high-reliability organisations, regulatory",,,
MFSG8J76,context,55,ISO/IEC 42001:2023 — Artificial Intelligence Management System,International Organization for Standardization,2023,report,committee,no,,,ISO/IEC 42001 is a concrete AI-management-system governance standard within the broader policy landscape that plausibly transfers to AI-code oversight.,,,,
9ZYC2VGV,context,55,"An AI-assisted data migration framework for salesforce modernization (a governed, repeatable methodology with query-based validation and automation pipelines)",Rohit Tewari,2026,journalArticle,ssrn,no,,,"AI-assisted software-engineering (data-migration) pipeline with HITL review, provenance, and audit logging—close-adjacent governed AI engineering with oversight mechanisms.","We also introduce an AI-assisted layer that accelerates mapping and defect triage using semantic matching and human-in-the-loop review, while controlling / risks through provenance capture, audit logging, and conservative deployment patterns informed by AI risk management guidance. / Salesforce Modernization, Data Migration, Governance, Reconciliation, Validation, AI-Assisted Engineering, Public Sector IT",,,
