item_key,title,abstract,authors,year,item_type,sources,source_queue
XECBA35D,"Harnessing artificial intelligence for business and entrepreneurship transformation: enhancing processes, decision-making, and customer experiences","This study investigates the transformative role of AI across industries, highlighting adoption trends, benefits, and challenges. / The study recommends the establishment of ethical AI governance frameworks to ensure responsible implementation. / Artificial Intelligence, Business Transformation, Decision-Making, Customer Experience, AI Governance",Emmanuel Attah; Merith Ifeoma Anaba,2025,journalArticle,ssrn,maybe_queue
QXT8B6G7,"Compassionate AI design, governance, and use","We advocate for responsible AI development that prioritizes empathy, dignity, and human flourishing. / Artificial intelligence, companion, responsibility, chatbot, compassion, sexbot, design, governance, adoption",Raffaele Ciriello; Angelina Chen,2025,journalArticle,ssrn,maybe_queue
ETXU5VID,"HyperVerge, aadhaar, and surveillance capitalism in India","AI-powered facial recognition, digital public infrastructure, and surveillance capitalism in India through a case study of HyperVerge, a private technology firm / The findings have broader implications for digital ID systems, AI governance, and the emerging global infrastructure of biometric surveillance. / Aadhaar, surveillance capitalism, digital identity, AI governance, biometric infrastructure, HyperVerge, India, public-private partnership, Global South",Haakon Huynh,2025,journalArticle,ssrn,maybe_queue
3JKD49L3,"AI, machine learning & big data laws and regulations 2025 – UAE","Collectively, these measures form an evolving yet comprehensive ecosystem that balances rapid AI adoption with accountability, ethics, and sustainable / United Arab Emirates, AI Strategy 2031, UAE AI Seal, AI & Blockchain Council, UAE Charter on AI, Projects of Future Nature Decree-Law, ethical AI governance",Parth Singh; Aman Garg,2025,journalArticle,ssrn,maybe_queue
W8TR3HLY,Implementing ethical principles of AI through the establishment of national organization for the ethics of AI,"Even many companies and industries, from tech giants to healthcare providers, are developing their own ethical codes for responsible AI use. / By studying successful models and adopting relevant tools, we can effectively integrate these principles and ensure responsible AI use.",Galbaatar Lkhagvasuren,2025,journalArticle,ssrn,maybe_queue
ZEME6RQN,Accounting for AI: ethical and legal considerations in financial automation among ghana businesses,"The overall correlation coefficient between AI adoption and efficiency gains was a striking +0.994, and a combined regression model with AI adoption, legal / It recommends enforceable ethical codes, regulatory audits, and targeted SME support to ensure transparent, compliant, and responsible AI use.",Prof. Dr. Mbonigaba Celestin; Jerryson Ameworgbe Gidisu,2025,journalArticle,ssrn,maybe_queue
3UCKY6L4,Role of AI in software product management practices,Recommendations for responsible AI adoption and future work are provided in conclusion.,Ravi Teja Gattu,2025,journalArticle,ssrn,maybe_queue
TNT3T7X3,"AI 2027 and the law: transformative implications for legal practice, employment, and education","initiatives, the discussion reveals a legal sector at a crossroads: job displacement and talent pipeline disruptions coexist with newly emerging roles (e.g., AI / governance counsel, legal technologists) that demand interdisciplinary expertise. / Legal Practice, Legal Education, Artificial Intelligence, Legal Technology, Automation, Legal Job Market, AI Ethics, Cybersecurity, Legal Regulation, AI / Governance, Law School Curriculum, Bar Exam Preparation, Continuing Legal Education, Legal Pedagogy, AI-Assisted Learning, Educational Technology, Student",Sean A Harrington,2025,journalArticle,ssrn,maybe_queue
NA23MAZ8,AI-powered business intelligence: a systematic literature review on the future of decision-making In enterprises,"growing body of knowledge on AI-driven BI and highlights the need for further research on ethical considerations, transparency, and governance to ensure responsible / AI deployment in enterprise decisionmaking. / Artificial Intelligence (AI), Business Intelligence (BI), Predictive Analytics, Decision-Making, Enterprise Data Management",Sanath Kumar Chebrolu,2025,journalArticle,ssrn,maybe_queue
5JV2PQ2S,AI and machine learning in credit risk assessment,"However, the adoption of black-box models introduces significant ethical and regulatory challenges, particularly in terms of transparency, fairness, and / Through a balanced analysis of technological innovation and its implications, this research contributes to the discourse on responsible AI adoption in",Dr Aakash Ramchand Dil PhD (Maths) DBA (Risk Management),2025,journalArticle,ssrn,maybe_queue
LZLYDEZZ,The roles of government in AI governance and policymaking: re-shaping or re-enforcing power asymmetries?,"To analyze the framing of the government roles, this chapter examines recent reports from the Organization for Economic Cooperation and Development on",Inga Ulnicane,2025,journalArticle,ssrn,maybe_queue
6L2E65RZ,Integrating artificial intelligence in strategic business decision-making: a systematic review of predictive models,"However, the review also identifies persistent barriers to AI adoption in strategic contexts, particularly the black box dilemma-where the opacity of complex / The findings underscore the importance of leadership engagement, ethical AI governance, explainability frameworks (e.g., SHAP, LIME), and integrated operating",FARHANA ZAMAN ROZONY; Sanjai Vudugula,2025,journalArticle,ssrn,maybe_queue
H7GSE8QJ,Deconstructing public fear and resistance to artificial intelligence,"Public resistance to artificial intelligence (AI) adoption poses a significant barrier to technological advancement and societal progress. / The ultimate aim is to foster public trust, facilitate informed dialogues around AI capabilities and encourage responsible adoption of AI technologies. / Artificial Intelligence (AI), Public Perception, AI Safety, Large Language Models (LLMs), Responsible AI, Technology Adoption",Caleb F. Worel,2025,journalArticle,ssrn,maybe_queue
YYQ72QWZ,Companies to achieve transparent and responsible AI,"governance. / AI adoption. / Business Intelligence, Artificial Intelligence, AI Ethics, Transparency, Responsible AI, Algorithmic Fairness, Competitive Advantage",Nicholas Mensah; Lois Kumiwaa Opoku; Tessy Oghenerobovwe Agbadamasi; Tobias Kwame Adukpo,2025,journalArticle,ssrn,maybe_queue
YR767J9Y,Architecting the AI-ready enterprise: bridging vision and implementation,"At the center of each engagement is a core question: What does it truly take to build an AI-ready enterprise? / Becoming an AI-ready organization requires more than access to advanced technologies. / Artificial Intelligence Strategy, AI Governance, Enterprise Transformation, Data Science Applications, Responsible AI Adoption, AI-Driven Organizations",Erika Fille Legara,2025,journalArticle,ssrn,maybe_queue
REK4778S,"Cognitive core banking: a data-engineered, AI-infused architecture for proactive risk compliance management","The long list of AI governance challenges motivates the need for new solution approaches. / Today most of the leading global financial institutions have adopted or are exploring the adoption of AI systems across their business activities, for",Srinivasarao Paleti,2025,journalArticle,ssrn,maybe_queue
27L5PH25,"AI governance for hiring: a multilayered framework for ethical, transparent, and accountable recruitment systems","Hiring practices have drastically changed with the adoption of Artificial Intelligence (AI) technologies. / This paper proposes a new comprehensive model called the Multilayered AI Governance Framework for Hiring (MAIGFH), that accounts for the interplay between / AI governance, ethical hiring, algorithmic bias, recruitment technology, human resources, participatory governance, regulatory compliance, responsible / AI",Naga Vaishak S K,2025,journalArticle,ssrn,maybe_queue
9CTSUE5W,"AI and border security: assessing risks and governance in uttarakhand, india - a critical border region with China and Nepal","The aim here is to spark discussions on the need for comprehensive AI governance frameworks that prioritize stability and conflict prevention, emphasizing / The policy recommendations include establishing an Indo-China AI Border Security Council (ICABSC) to oversee bilateral AI governance and deployment issues / AI border security, LAWS, AI governance, Conflict prevention, Indo-China relations",Naveen Kumar Samuel Kori,2025,journalArticle,ssrn,maybe_queue
ULSD8EAL,AI institutional transformation and challenges for change,"Institutions must understand the nuances of AI governance, ensuring responsible and beneficial deployment of AI technologies, and ensuring a positive return / Investing in AI governance and prioritizing ethical considerations, focusing on workforce development, addressing the talent shortage through workforce",Elsir Ali Saad Mohamed; Mohanad Alamin,2025,journalArticle,ssrn,maybe_queue
VUJ26G5D,Shariah governance standard on generative AI for islamic financial institutions,"governance literature to develop a conceptual framework for Shariah compliant generative AI. / It highlights the importance of dual governance mechanisms, featuring both a Shariah Supervisory Board and an AI Governance Committee, to ensure transparency / Shariah governance, generative AI, Islamic finance, ethical AI, risk management, artificial intelligence",Muhammad Bilal Zafar; Hassnian Ali,2025,journalArticle,ssrn,maybe_queue
5ERZBMLN,Navigating europe's artificial intelligence act: application of LLMs in classrooms,"This paper is written in light of recent coming into force of European Union's legal framework on artificial intelligence for the purpose of examining adoption / AI Governance, AI in Education, Education Technology Design",Upasana Dasgupta; Rwitajit Majumdar,2025,journalArticle,ssrn,maybe_queue
6K2ZY75E,Strategic interventions for mitigating AI-induced job loss at the workplace,"ethical and operational challenges, such as algorithmic bias, worker dehumanization, and inadequate governance frameworks, which hinder equitable AI adoption / Policy recommendations include fostering public-private partnerships, implementing social safety nets, and promoting transparent and accountable AI governance",Agastine Arokiyadass,2025,journalArticle,ssrn,maybe_queue
IW7YS8Y4,The sustainability paradox of artificial intelligence: how AI both saves and challenges resource management efforts,"AI offers benefits like optimized energy use and improved resource efficiency, but its rapid adoption also results in high energy consumption, increased / This paper highlights the importance of cohesive AI governance and shared sustainability standards.",Victor Frimpong,2025,journalArticle,ssrn,maybe_queue
SXVBEJCT,"Evaluating gender, racial, and age biases in large language models: a comparative analysis of occupational and crime scenarios","Recent advancements in Large Language Models (LLMs) have been notable, yet widespread enterprise adoption remains limited due to various constraints. / Language Models, Explainability, Societal impacts of Machine Learning, NLP, Chat GPT-4o, Gemini 1.5 Pro, Llama 3 70B, Claude 3 Opus, Gender, Racial bias, Responsible / AI",Vishal Mirza; Rahul Kulkarni; Aakanksha Jadhav,2025,journalArticle,ssrn,maybe_queue
Z4WLBMKN,AI medical scribes: addressing privacy and AI risks with an emergent solution to primary care challenges,"As is so often the case, the rapid development and adoption of this new technology has outpaced its governance. / It next considers the many different privacy and AI governance issues raised by AI scribes, how their developers attempt to resolve them, and what issues / artificial intelligence, AI governance, privacy, AI medical scribes, AI scribes",Teresa Scassa; Daniel Kim,2025,journalArticle,ssrn,maybe_queue
5M9VHFMM,Mitigating bias in AI: a framework for ethical and fair machine learning models,"The rapid adoption of Artificial Intelligence (AI) and Machine Learning (ML) in decision-making processes has highlighted significant concerns regarding / Governance, Social Impact of AI, AI Model Interpretability, Diversity in Training Datal inequalities. / Bias Mitigation, Fairness in AI, Ethical AI, Algorithmic Bias, Explainable AI (XAI), Regulatory Compliance in AI, AI Governance, Social Impact of AI, AI",Srikanth Kamatala; Prudhvi Naayini; Praveen Kumar Myakala,2025,journalArticle,ssrn,maybe_queue
WY9UXP5W,The transformative role of agentic GenAI in shaping workforce development and education in the US,"The review identifies gaps in existing research, particularly in quantifying AI's long-term impact on learning outcomes and institutional adoption. / This paper also outlines research gaps and areas requiring further study, particularly in long-term AI workforce integration, ethical AI governance, and",Satyadhar Joshi,2025,journalArticle,ssrn,maybe_queue
F64C9ESW,AI adoption and central banks in emerging markets: challenges and strategies,"The recent BIS report (January 29, 2025) on AI governance in central banks provides a comprehensive framework for integrating AI into financial institutions / This is what BIS terms "" an adaptive AI governance framework.""",Sunando Roy,2025,journalArticle,ssrn,maybe_queue
6NQFP922,Gen-AI for TSMO knowledge management,"Despite its transformative potential, Gen-AI adoption faces critical challenges, including ethical considerations, computational constraints, and the need / The paper emphasizes the importance of responsible AI development, fairness, and explainability to ensure sustainable adoption.",Shriyank Somvanshi; Jinli Liu; Subasish Das,2025,journalArticle,ssrn,maybe_queue
DEM6NUGX,Redefining crisis management in an AI-first world,"Users raised 76,321 complaints across social media in June 2023 and this is increasing exponentially due to the adoption of 5G technology. / The complaints were handled by Gen AI to accommodate the operating procedures and policies existing in the organization, ensuring minimal deviation from / 5G Technology, Gen AI, Ethical AI, Customer Experience, Customer Justice, Customer Mood Index, AI, Responsible AI, Customer Behavior, Experience Transformation",Supriya Pandey; Tanushree Halder; Saibal Samaddar,2025,journalArticle,ssrn,maybe_queue
J2Z2AP5X,Harnessing artificial intelligence for workplace productivity and human capital development among SMEs in the Philippines: insights from the IT-BPM sector,"adoption at the firm-level is partly driven by the values of its stakeholders. / Implications on ongoing efforts to strengthen AI governance and develop human capital in the country are discussed, with emphasis on the need for better / artificial intelligence, adoption, productivity, SMEs, IT-BPM",Ranel Ram Cheng; Maria Rouella Eileen Danao,2025,journalArticle,ssrn,maybe_queue
3NWWIZKF,Analysing the US-china “AI cold war” narrative,"vis-à-vis the US currently or in future – is much debatable, the framing prompts scholarly interests about the implications for national AI policy and firm / innovation strategies, third-party state strategies in AI development, and AI governance.",Richard Heeks; Yujia He,2025,journalArticle,ssrn,maybe_queue
A89Y4K9Q,"AI capone, or the criminal masterminds of the future: the imagined possibilities of malevolent artificial intelligence with an emphasis on money laundering","intelligence (AI), it is reasonable to assume that the rapid development and commercialisation of revolutionary AI technologies will ultimately lead to their adoption / AI, AI regulation, Philosophy of Law, Ethical AI, Responsible AI, AML, Money Laundering",Georgios Pavlidis,2025,journalArticle,ssrn,maybe_queue
MJ39EYZE,Redefining finance: the influence of artificial intelligence (AI) and machine learning (ML),"However, with Adoption of AI & ML, it is imperative that the financial institute also needs to address ethical and regulatory challenges, by putting / in place robust governance frameworks and responsible AI practices.",Animesh Kumar,2024,journalArticle,ssrn,maybe_queue
EUIZRYYZ,The role of artificial intelligence governance in driving efficiency and inclusivity in the nigerian healthcare sector,"Although AI has incontestable capabilities to transform the health sector, its adoption as a solution to Nigeria's healthcare woes is not a straightforward / Artificial Intelligence, Healthcare, AI Governance, Data Privacy, Healthcare Inclusivity",Andrew Ayobami,2024,journalArticle,ssrn,maybe_queue
3XUNAF9W,"The economics of AI foundation models: openness, competition, and governance","Likewise, government subsidies intended to spur adoption can be captured entirely by the incumbent through strategic price and openness adjustments, leaving / Generative AI, foundation models, AI value chain, model openness, fine-tuning, AI governance, Large Language Models, data flywheel",Fasheng Xu; Xiaoyu Wang; Wei Chen; Karen Xie,2024,journalArticle,ssrn,maybe_queue
LE9QU4VA,Transforming healthcare with artificial intelligence: an integrated approach to patent analysis and strategic commercialization,"that while diagnostic technologies and AI integration in clinical workflows were prominent in both periods, the pandemic significantly accelerated the adoption / Post-COVID, there is a notable shift towards hybrid healthcare models and an increased emphasis on ethical AI governance. / artificial intelligence, LangGraph, Patent Analysis, COVID-19, Large Language Models, Ethical AI Governance",Hudson Aikins; Lara Khansa,2024,journalArticle,ssrn,maybe_queue
EMTHHQXZ,AI governance via Web3 reputation system,"In the rapidly evolving landscape of artificial intelligence (AI), governance frameworks are increasingly crucial. / The proposed AI governance system integrates decentralized web3 community governance with federated communication platforms, forming a sophisticated / Artificial Intelligence, AI Models, Governance, Decentralized Autonomous Organization, WDAG, Hybrid Models, Data Governance, Token Models, Cryptocurrencies",Wulf A. Kaal,2024,journalArticle,ssrn,maybe_queue
XBAQSQC4,AI governance in algorithmic trading: some regulatory insights from the EU AI act,"The frenzied race toward Artificial Intelligence (AI) adoption is causing profound transformations within the financial sector, rendering capital markets / This emerging awareness is crucial, as effective AI governance is essential to ensure that the benefits of technological innovation are not overshadowed / Trading, Financial Regulation, AI Regulation and Governance, Algorithmic Trading, Machine Learning, Generative AI, Financial Regulation, AI Regulation, AI / Governance, MiFID II, EU AI Act",Alessio Azzutti,2024,journalArticle,ssrn,maybe_queue
GD65QRMF,Ai for sustainable growth: a case study of Mauritius,"This paper reviews the Mauritian context and the governance structure of the adoption of AI, the economic benefits, the issues, and prospects for the country / Artificial Intelligence, Mauritius, Economic Development, Sustainable Development, AI Governance, AI Ethics, Innovation Policy, AI Adoption, Capacity Building",Reeshabh Shayan Tupsee; Zakiyyah Bibi Azraa Mungroo; Juan Pierre,2024,journalArticle,ssrn,maybe_queue
39ZCSQFR,Unlocking the potential of binding corporate rules (BCRs) in health data transfers,"decision, are critically analyzed, highlighting their stringent requirements and the need for a balanced approach that prioritizes data protection and an AI / governance framework.",Marcelo Corrales Compagnucci; Mark Fenwick; Helena Haapio,2024,journalArticle,ssrn,maybe_queue
QLNV4HS8,How AI models are optimized through Web3 governance,"This proposed framework supports decentralized, dynamic, evolutionary, and participatory AI governance, crucial for handling the complex ethical and operational / The proposed web3-driven AI governance model paves the way for AI systems that are adaptable, ethical, and efficiently managed, meeting the rapid evolution / Learning, Deep Learning Models, Transformer AI, Reinforcement Learning from Human Feedback, Reputation Systems, Governance, Decentralized Autonomous Organization",Wulf A. Kaal,2024,journalArticle,ssrn,maybe_queue
KJQXR85M,"Chapter 18: artificial intelligence and machine learning in finance: key concepts, applications, and regulatory considerations","Next, in illustrating the risks associated with AI adoption, this chapter discusses the need for regulation to address the multiple facets of AI governance",Alessio Azzutti,2024,journalArticle,ssrn,maybe_queue
UTB2EWC2,Navigating the AI maze: lessons from Estonia's bürokratt on public sector AI digital transformation,"This qualitative case study, grounded in the Technology-Organizational-Environmental (TOE) Framework and AI governance principles, investigates two primary / The study contributes to the field of digital transformation by highlighting the recursive relationship between technology adoption and organizational / AI adoption in government, AI in public services, Digital Government, AI in the public sector",Richard Dreyling; Tanel Tammet; Ingrid Pappel; Keegan McBride,2024,journalArticle,ssrn,maybe_queue
CW7U56AL,Adoption of artificial intelligence by electric utilities,"provide timely insights and a common understanding of AI, its opportunities and challenges for electric utility use cases, and ultimately help advance its adoption / artificial intelligence, law and technology, ai ethics, ai governance, energy law, data law, critical infrastructure",Daniel Slate; Alexandre Parisot; Liang Min; Patrick Panciatici; Pascal Van Hentenryck,2024,journalArticle,ssrn,maybe_queue
SA2AZMYJ,Leveraging local knowledge for AI-driven business innovation in sabah: a framework for sustainable growth,"governance to ensure alignment with Sabah's cultural and regulatory norms.In conclusion, this research underscores the transformative potential of integrating / By embracing theoretical insights and practical strategies, businesses can navigate the complexities of AI adoption in a manner that fosters inclusive",Eunora Rawalie,2024,journalArticle,ssrn,maybe_queue
UF5M5VCR,Responsible AI-based business process management and improvement: observations from financial domain cases,"We discuss the use of AI for the management and improvement of business processes, especially in the financial domain, and how to ensure responsible AI / We define questions and challenges that companies will need to reflect upon and follow to achieve an application of responsible AI in an enterprise context / Business Processes, Business Process Management (BPM), Responsible AI, Data Science, AI, Enterprise Architecture.",Galena Pisoni; Maria Moloney,2024,journalArticle,ssrn,maybe_queue
5BCZTSTB,A position on the initial consideration of artificial intelligence development and regulation act of the Philippines,"This opportunity was welcomed, and this position on AI governance in the Philippines was presented during the 19th Congress Committee Meeting / The Ambit is the only civic society organization and sole AI Governance-focused sector present in the session. / artificial intelligence, AI governance, AI regulation, Philippines, Position, AI Policy",Lyantoniette Chua; Bernice Danielle Castillo,2024,journalArticle,ssrn,maybe_queue
P24763XA,Navigating ethical AI deployment in Malaysia: interdisciplinary insights and future directions,"fairness and privacy of AI systems, conduct longitudinal studies to assess long-term impacts, and invest in education and training programs to promote responsible / AI adoption.",Yemima John,2024,journalArticle,ssrn,maybe_queue
ZVZYXEJQ,AI governance,"In the rapidly evolving landscape of artificial intelligence (AI), governance frameworks are increasingly pivotal. / The proposed AI governance system integrates decentralized web3 community governance and federated communication platforms, forming a sophisticated / Artificial Intelligence, AI Models, Governance, Decentralized Autonomous Organization, WDAG, Hybrid Models, Data Governance, Token Models, Cryptocurrencies",Wulf A. Kaal,2024,journalArticle,ssrn,maybe_queue
7BWUI8XM,Tailoring generative AI integration to institutional specifics: introducing the EMERALD-RING framework,"The adoption of this innovative framework has the potential to drive innovation and improve learning outcomes in the digital age. / generative AI, EMERALD-RING framework, online learning, adult learning, higher education, capability maturity model, institutional framework, AI governance / , organizational culture, AI regulations, AI policies, AI integration, AI adoption, AI implementation",Valeri Chukhlomin,2024,journalArticle,ssrn,maybe_queue
JWNW8WAZ,Exploring the impact of EU tendering operations on future ai governance and standards in pharmaceuticals,"The study utilizes in-depth interviews, document analysis, and the Delphi technique with a panel of experts to refine themes related to AI governance, / Furthermore, it highlights the challenges posed by the conservative approach to technology adoption in the sector, largely due to regulatory and compliance",Antonio Pesqueira; Sama Bolog; Andreia Machado,2024,journalArticle,ssrn,maybe_queue
PZQQ9UEZ,Trust & AI? The incalculable calculus of risk,Trust is widely seen as key to societal adoption of AI. Risk management is seen as key to trust.,Andy Crabtree; Glenn McGarry; Lachlan Urquhart,2024,journalArticle,ssrn,maybe_queue
GVW7S2MV,Artificial intelligence in elderly care: navigating ethical and responsible AI adoption for seniors,"potential that AI holds for enhancing the lives of seniors, while also acknowledging the complex ethical and practical challenges that accompany its adoption / proposes a multidisciplinary approach involving seniors, caregivers, healthcare professionals, and AI developers in the conversation, ensuring that AI adoption / Adoption, Artificial Intelligence, Elevating Elders, Ethical and Responsible AI, Seniors",David Mhlanga,2024,journalArticle,ssrn,maybe_queue
XHCXT8L5,AI and the regulatory challenge: a new framework using the seto loop,"what is meant to be protected; assess the existing regulations across nodes in the AI stack; select the tools of regulation; and finally, select the organization / AI Governance, Regulation, Bureaucracy, AI Ethics",Sarah Kreps; Adi Rao,2023,journalArticle,ssrn,maybe_queue
RALYCCUX,Generative AI in finance: risks and potential solutions,"(AI) captured the attention of academics, policymakers, the private sector and some regulators in 2022 after the launch of ChatGPT and its widespread adoption / Hence, in the current debate about AI governance, and specifically in the generative AI space, it is important to analyse the risks of generative AI in / Generative AI, financial sector, AI governance, artificial intelligence, predictive AI, finance, AI regulation, financial regulation.",Nydia Remolina,2023,journalArticle,ssrn,maybe_queue
9WSMWGMN,Beyond principlism: practical strategies for ethical AI use in research practices,"The rapid adoption of generative artificial intelligence (AI) in scientific research, particularly large language models (LLMs), has outpaced the development / Moving forward, we need targeted professional development, training programs, and balanced enforcement mechanisms to promote responsible AI use while fostering",Zhicheng Lin,2023,journalArticle,ssrn,maybe_queue
BUCP7LX6,Benchmarking generative AI: a comparative evaluation and practical guidelines for responsible integration into academic research,"The study yields critical insights including pragmatic adoption strategies, governance priorities, and ethical considerations to steer these technologies / Generative AI, Academic Research, Benchmarking, Responsible AI, Scholarly Workflows",Swapnil Morande,2023,journalArticle,ssrn,maybe_queue
M86GF6DU,A machine learning evaluation framework for place-based algorithmic patrol management,"However, the adoption of these technologies has raised ethical and social concerns, particularly around privacy, bias, and community impact. / data-driven policing, predictive policing, police technology, responsible AI, machine learning",Duncan Purves; Ryan Jenkins,2023,journalArticle,ssrn,maybe_queue
UBG2AQLD,A novel application of XAI in squinting models: a position paper,"For this reason, industries where singlemistakes can be costly are less enthusiastic about early AI adoption. / Artificial Intelligence, Deep Learning, Pathology, Explainable AIXAI, Safety Critical AI, Responsible AI",Kenneth Wenger; Katayoun Hossein Abadi; Damian Fozard; Kayvan Tirdad; Alex Dela Cruz,2023,journalArticle,ssrn,maybe_queue
S9KK3SI7,Unleashing the power of ChatGPT in finance research: opportunities and challenges,"By addressing the potential pitfalls and ethical considerations associated with using ChatGPT, we aim to promote responsible AI adoption and a more in-depth / paper underscores ChatGPT's transformative role in finance research, detailing its applications, benefits, and challenges, and advocating for ethical AI adoption",Zifeng Feng; Gangqing Hu; Bingxin Li,2023,journalArticle,ssrn,maybe_queue
QTCISRQP,AI localism in practice: examining how cities govern AI,"The rapid growth of cities and advances in data has led to the growing adoption of artificial intelligence (AI) and other automated systems in cities across / In this report, we present the fundamentals of AI governance, the value proposition of such initiatives, and their application in cities worldwide to identify / AI localism, AI governance, data governance, data ethics, smart cities, smart urbanism",Sara Marcucci; Uma Kalkar; Stefaan Verhulst,2022,journalArticle,ssrn,maybe_queue
U4TWDCRR,Financial risk management and explainable trustworthy responsible AI,"This perspective paper is based on several sessions by the members of the Round Table AI at FIRM , with input from a number of external and international / Many aspects of AI governance, algorithmic auditing and risk management of AI systems can be addressed with technology and computing platforms.",Sebastian Fritz-Morgenthal; Bernhard Hein; Jochen Papenbrock,2021,journalArticle,ssrn,maybe_queue
TGUM7LGR,"Analyzing dilemmas posed by artificial intelligence and 4IR technologies requires using all available models, including the existing international human rights framework and principles of AI ethics","biological spheres (ex. cyberspace, virtual and augmented reality, body-machine interface and robotics)

Certain is the guaranteed ubiquitous adoption / In May 2019, 42 countries adopted the Organization for Economic Co-operation and Development (OECD) AI Principles, a legal recommendation that / Artificial Intelligence, AI Ethics, Project Maven, COVID-19, Project Dragonfly, Human-Centric AI, International Human Rights, Responsible AI, Trustworthy",Susan Von Struensee,2021,journalArticle,ssrn,maybe_queue
XEEF92LP,Artificial intelligence and the struggle between good and evil,"Numerous reports have described—in great detail—the real and potential harms of the widespread development and adoption of artificial intelligence by both / artificial intelligence, facial recognition, deep fakes, mass surveillance, responsible AI,",Kimberly Houser,2021,journalArticle,ssrn,maybe_queue
BGV78XUB,AI: defend the defender: part IV — fault-tolerant defense architecture (revise edition),"However, these systems introduce novel attack surfaces-including data poisoning, adversarial perturbation, governance manipulation, and vendor absorptionthat / The AoR addresses a critical gap in existing frameworks-MITRE ATLAS, NIST AI RMF, and vendor-specific XDR architectures-none of which provide a unified",Vi Nhat Son,2026,journalArticle,ssrn,maybe_queue
36G6QV4T,"Governing algorithmic capital: principal-agent theory, AI accountability gaps, and the case for the chartered financial intelligence architect (CFIA)","The result is what we term the governance accountability gap: a structural mismatch between the AI capabilities deployed by investment firms and the human / oversight competencies available to govern them. / principal-agent theory, CFIA, AI governance, algorithmic accountability, investment management, model risk, EU AI Act, professional credentialing, accountability",Michael Clark,2026,journalArticle,ssrn,maybe_queue
AFVYXIDP,"The digital markets act and artificial intelligence: embedded functionality, dual-track enforcement, and the 2026 review","where AI conduct maps onto listed obligations; Article 102 supplies the more adaptable instrument for AI practices outside the closed catalogue; and the AI / Act adds a parallel safety and governance layer. • The 2026 review under Article 53 is the decisive legal moment-it must resolve whether AI assistants / artificial intelligence, general-purpose AI, embedded functionality, core platform services, virtual assistants, self-preferencing, dual-track enforcement, AI / Act, Article 102 TFEU, 2026 review, anti-circumvention, Article 13 DMA",Przemyslaw Ostojski,2026,journalArticle,ssrn,maybe_queue
L244XDA5,Ixnos: a deterministic fragment identifier protocol for AI training data,"fine-grained overlap between training sets and evaluation benchmarks, reproduce exact dataset compositions, or support audit workflows related to data governance / regulations such as the EU AI Act. / training data provenance, dataset fingerprinting, benchmark contamination, reproducibility, data governance, EU AI Act, GDPR, fragment identification",Antalouzia Elliott,2026,journalArticle,ssrn,maybe_queue
VLY55FLI,Tracing bias origin and predicting bias emergence across AI platforms via cryptographic provenance graphs and neural granger causal consensus,"This paper presents a unified architecture addressing these provenance, prediction, and governance gaps through four technically distinct contributions / International bias provenance, causal attribution, directed acyclic graph, Granger causality, neural Granger, transfer entropy, blockchain, Shapley attribution, EU / AI Act, bias emergence prediction, proactive alert, remediation playbook, focal loss, sequential probability ratio test, spatiotemporal clustering, event",Jamel Robinson,2026,journalArticle,ssrn,maybe_queue
5EGH6UHY,"The quadripartite structure of civilization: religion, dogma, slavery & submission — K4 matrix — as framework for the contemporary AI ecosystem a critical thought adequate to its object — human / AI system co-production",", and the problem of compliance (how are subjects produced who accept or desire this order?). / The paper demonstrates that current regulatory interventions — GDPR, EU AI Act, content moderation frameworks — address at most two of the six K4 edges",Christy Garnier,2026,journalArticle,ssrn,maybe_queue
PZUJZHGN,"The hollow pyramid in legal services: generative AI, junior-layer compression, and the future of partner formation","identify where automation pressure is already high, where AI primarily increases leverage, and where AI itself creates new demand for specialized legal and governance / Third, AI regulation and governance work form a paradoxical growth area in which lawyers become more valuable as AI adoption expands.",Bo Liu,2026,journalArticle,ssrn,maybe_queue
UE3U358W,From caremark to cybermark: the governance turn of NIS2 and the fiduciary duty of cyber oversight,"It argues that NIS 2 codifies an administrative fiduciary standard of cyber oversight, functionally convergent with the U.S. duty-of-oversight doctrine / Act, and identifies an emerging norm of cyber stewardship as the fiduciary signature of the digital corporation. / NIS 2, cyber governance, directors' duties, Caremark, EU corporate law, supply-chain due diligence",Maria Lucia Passador,2026,journalArticle,ssrn,maybe_queue
USJD285K,The entry/exit system of the EU: TCNs between the processing of personal data and AI applications at the borders,"It will then go on to analyse the compliance of the EES with the General Data Protection Regulation (EU) 2016/679 (GDPR), the Law Enforcement Directive / The essay will further investigate the relationship between the EES and the Artificial Intelligence Regulation (EU) 2024/1689 (AI Act), with the aim of",Alessandro Catano,2026,journalArticle,ssrn,maybe_queue
6NUIBQBJ,AI image governance in luxury fashion: a strategic framework for brand equity protection,"This paper introduces AI Image Governance as a dedicated strategic discipline for the luxury fashion sector. / The paper argues that AI Image Governance is a structural necessity for luxury organizations seeking to maintain brand equity, regulatory compliance, and / AI Governance, Luxury Fashion, Brand Equity, Generative AI, EU AI Act, Image Governance, Disclosure, Brand Strategy, Permissibility Matrix, Brand Management",Rafael Leonardo Carlesso,2026,journalArticle,ssrn,maybe_queue
