item_key,decision,confidence,rationale
2CBE8X9X,keep,high,"570 controlled experiments evaluating prompt engineering as a governance control mechanism for LLM-assisted operations provides empirically grounded, directly actionable findings for software teams deploying AI"
4M94HGCT,keep,high,Expert interview study mapping 20 AI governance concepts to three SDLC stages provides a directly applicable governance integration framework for ML engineering teams
CF2VH862,discard,medium,"General organizational AI governance paper on automation, accountability, and transparency — abstract is too thin to confirm an operationalizable mechanism beyond high-level principles"
4KJP7IPK,keep,medium,"Surveys vibe coding and agentic programming with explicit governance, trust, and accountability implications backed by industry case studies, though broad scope limits operationalizability specificity."
WR9MWPSD,discard,high,Nigeria data protection law paper focused on LLM regulatory readiness with no software engineering governance or oversight angle.
GKJTHQP3,discard,high,Philosophical AI alignment framework with keyword-only abstract offering no operational mechanism for software engineering governance.
YAJNA2AL,keep,medium,"Empirical multiple case study of EU AI Act compliance challenges with explicit software compliance keyword, directly actionable for organizations managing AI tools under regulatory scrutiny."
DAG7VFQC,discard,high,Supply chain resilience paper integrating AI/blockchain/IoT with no software engineering governance angle despite mentioning human oversight.
C94WKDFM,keep,high,"Systematically analyzes architectural security gaps in AI agent governance with specific mechanisms (MCP, prompt injection, memory poisoning) directly operationalizable for software engineering teams deploying agents."
A5B8R864,keep,medium,Identifies an attack class (interpretation attacks) that exploits HITL limitations and amplifies automation bias to undermine governance without triggering standard security alerts — directly relevant to oversight mechanism design.
G2Y8WID3,discard,high,Legal textbook chapter surveying AI regulation motivations — purely conceptual with no operational mechanism for software engineering governance.
HB975PYR,discard,high,AI legal personhood and liability theory paper with no software engineering or code governance angle.
YS6PMII7,discard,medium,Critiques human oversight requirements in GDPR/AI Act for algorithmic bias but domain is anti-discrimination law for non-software algorithmic systems rather than software engineering governance.
DV7BCZT3,discard,high,Healthcare AI discrimination law paper proposing litigation tools — non-transferable domain with no software engineering angle.
3Y67ZPWS,discard,high,Comparative legal analysis of EU/UK AI transparency laws with no software engineering or code governance angle.
6N246QRL,discard,high,Financial analysis and forecasting governance with AI in finance domain — no software engineering governance angle.
YVTQ97AQ,discard,high,Judicial AI governance paper proposing oversight frameworks for judicial decision-making — non-transferable legal domain.
YR767J9Y,discard,medium,Enterprise AI readiness and transformation strategy paper focused on competitive advantage without an operational risk governance or oversight mechanism for software engineering.
PG2GXVY8,keep,high,Empirical eye-tracking study demonstrates statistically significant reduction in visual attention to AI-generated code — directly operationalizable evidence of automation bias risk in code review oversight design.
FXX4A9CW,keep,high,"Qualitative study with 22 BPM practitioners produces concrete governance recommendations for AI agent deployments including human-agent collaboration, fallback mechanisms, and performance metrics applicable to software engineering organizations."
L2UKMIZJ,discard,medium,"AI authorship disclosure analysis focused on creative content (text, images) with no explicit code or software engineering governance angle."
75EQ54MK,discard,high,Abstract philosophical framework for recursive epistemic systems with no operational contribution to software engineering governance.
XYU3AX87,discard,high,EU AI Act accountability analysis scoped specifically to judicial AI decision-making — non-transferable judicial domain.
5WBXNAW8,discard,medium,Public attitudes study on AI interpretability versus accuracy tradeoffs — thin abstract with no operational mechanism for software engineering governance.
NB795DM8,keep,high,"Empirical case study of GenAI adoption in agile software teams identifies specific governance gaps, shadow IT risks, and policy-practice misalignments in software organizations — directly operationalizable."
45UABH88,discard,medium,Bottom-up algorithmic governance theory focused on labor and public roles in law enforcement contexts — no software engineering focus or operational mechanism for code governance.
86VQJEFV,discard,high,AI verification training paper for legal education domain — non-transferable professional context with no software engineering governance angle.
HUVIWYNF,keep,high,Identifies and empirically evaluates a data poisoning attack on AI code generators that produces vulnerable code — directly operationalizable security risk with state-of-the-art model assessment methodology.
DY2VCPZM,discard,high,Autonomous weapons meaningful human control via military function allocation — non-transferable military domain.
ALJ5LDY7,discard,high,Comparative data protection law across 12 economies with anticipatory AI Act discussion — regulatory law focus with no software engineering governance angle.
Y9CR6GG5,discard,high,Trade secrecy versus transparency analysis for generative AI model IP — no software engineering governance or code angle.
PQM8975K,discard,high,Manufacturing industry AI and business intelligence integration paper — no software engineering governance mechanism despite responsible AI framing.
4XCGLVF3,discard,medium,Board-level AI governance capability model framed as strategic competitive advantage — no operational mechanism for code oversight or risk measurement in software engineering context.
SQ2Z9FIL,discard,medium,LLM-based CI/CD failure diagnosis tool with empirical evaluation — developer productivity tool in AI-augmented pipelines without governance or oversight angle for AI-generated code.
V9WFH3BY,discard,high,"Copyright remedies analysis for generative AI focused on text, images, and video — no code governance angle."
DQ72G4Z3,keep,high,Empirical study on workflow design and explanation effects on trust calibration and overreliance in human-AI decisions provides actionable design principles directly applicable to code review oversight processes.
DUFFFNMD,discard,medium,EU AI Act opacity taxonomy for legal compliance — conceptual regulatory framework requiring substantial domain translation before application to software engineering governance.
DGPNSTFX,discard,high,"FinTech legal regulation covering DeFi, DAOs, and agentic AI — financial/legal regulatory domain with no software engineering governance angle."
47D9YAKU,discard,high,EU law theory paper using AI Act as one of eight structural case studies — legal jurisprudence with no software engineering governance angle.
7PRIXNYU,discard,high,AI art intellectual property and copyright overview — creative content domain with no code governance angle.
UPJE3BH7,discard,medium,"Vibe coding framework for XR prototyping addresses core SLR topic but is purely capability/productivity focused with no governance, risk, or oversight angle."
4KCG7WRN,discard,high,Synthetic media transparency focused on creative content and free speech — no code governance angle.
LYM9RE6K,discard,medium,LLM bias operational risk monitoring framed for consumer recommendation platforms — relevant risk framing but domain does not transfer to software engineering code governance.
6Y83JT5F,discard,high,LLM adoption challenge prioritization in supply chain operations using SCOR model — supply chain domain with no software engineering governance angle.
Z4CNWLH6,discard,high,AI surveillance governance framework for mega sporting events in smart cities — public safety domain with no software engineering angle.
UZZ5WQ8Z,discard,medium,Foundational 2015 book on algorithmic opacity in finance/information systems — predates AI code generation and provides no actionable mechanism for software engineering governance of AI-generated code.
A8LZJ2Q3,discard,high,AI environmental impact governance focused on planetary limits and carbon footprint — no software engineering code governance angle.
N8HSZ7BC,keep,high,LiCoEval benchmark empirically quantifies license compliance violations in AI code generation across 14 LLMs with reproducible methodology — directly operationalizable for legal risk management in AI-assisted software development.
J4K79SSU,discard,high,LLM code generation for physics analysis reproducibility in high-energy physics domain — scientific domain-specific use case with no transferable software engineering governance contribution.
P6RKQM33,discard,high,Copyright and IP law analysis of generative AI in digital markets with no operational mechanism relevant to software engineering code governance.
EF7ITJ5S,discard,high,Smart city cognitive twin paper in urban planning domain with no structural parallel to software engineering governance.
5R7EHXXM,discard,medium,"User interview study identifying AI code quality variation but presenting no reproducible measurement methodology or governance mechanism, matching the descriptive-only risk discard pattern."
V9BVZXU5,discard,high,Statutory damages analysis for copyright management information violations in AI-generated content with no operational mechanism for software engineering code governance.
WQE84Z3C,discard,high,Abstract economic theory reconceptualizing cognitive latency in agentic AI labor markets with no operationalizable contribution to software engineering oversight.
BAWCBT9R,keep,high,"Measurement-first empirical study quantifying how prompt-induced biases systematically corrupt LLM judge verdicts across code generation, repair, and test tasks — directly operationalizable for validating AI code review pipelines."
3DPZK2P7,keep,high,"Presents a deployable pre-execution AI governance architecture with enforceable human oversight conditions and immutable audit records aligned to EU AI Act Article 14 and NIST RMF, directly applicable to AI code deployment governance."
PBF7LWPC,discard,high,Domain-specific HITL in social benefits eligibility administration with no structural mechanism transferable to software engineering code governance.
FIJA6GRP,discard,high,Non-software HITL in judicial and forensic evidence analysis with no structural parallel to code review governance.
PCWV493W,keep,high,"Directly proposes an agentic software project management system with four explicit autonomy levels and accountability mechanisms, operationalizable as a governance structure for engineering teams adopting AI coding agents."
F8EA7L9L,discard,high,Promotional-framed compliance architecture with generic AI regulatory scope and no software development or code governance application evident in the abstract.
2NRJ4FXR,keep,high,Empirical brownfield case study quantifying 90% AI code acceptance rates and identifying specification quality as the binding constraint on AI-augmented squad success — directly operationalizable for one-person or small-team AI-assisted development governance.
BQ4JPKM7,discard,high,"Business ROI framework for AI investment focused on financial return metrics without code quality, oversight, or software engineering governance mechanism."
A6H77P8D,discard,medium,"Large-scale empirical oversight effectiveness study with potentially generalizable findings, but domain is social and HR discrimination rather than code governance and structural transfer requires substantial re-derivation."
7H6W3SZU,discard,high,Abstract management theory reconceptualizing dynamic capabilities for agentic AI without operational mechanism transferable to software engineering code governance.
R2QMVNXI,keep,medium,"Practitioner-grounded qualitative analysis directly identifying code review as the emerging bottleneck in AI-assisted development, with an actionable risk taxonomy spanning quality, maintainability, and security concerns."
I42CBYKZ,discard,high,Deepfake and cyber harassment EU law paper with no software engineering code governance angle.
NAS4ZSWE,keep,high,Operational three-stage LLM code generation pipeline with human-in-the-loop correction achieving over 90% accuracy across all modeling stages — directly replicable as a governed AI code generation process for controlled deployment.
D5S6J3FF,keep,medium,"Pre-execution governance architecture claiming frame-invariant human authority verification and behavioral divergence controls warrants evaluation for software contexts, though a sparse abstract prevents assessing empirical basis or implementation maturity."
9SJ236JF,discard,high,Legal theory constructing AI liability stages from consultative to multi-agent systems without operational mechanism for software engineering code governance.
BD83WAWV,discard,high,LLM behavioral economics study measuring risk and ambiguity aversion in financial automation contexts without operationalizable contribution to software engineering code governance.
KDHJ5VAA,discard,high,"General organizational purpose-alignment governance framework without AI code, software engineering, or technical governance application."
I2NZYEL4,discard,high,Short-form copyright analysis of the generative AI supply chain without operational mechanism for software engineering governance.
427J7PFG,keep,medium,Practical enterprise GenAI governance framework on Azure cloud with compliance implementation guidance directly applicable to organizations deploying AI-assisted coding tools at scale.
SX4UKRCH,discard,high,AI application in ESG sustainability reporting with no software engineering code governance angle.
VV8YEIJV,discard,high,Descriptive UK AI governance policy landscape analysis without software-specific application or operational mechanism for SE code governance.
DERTW8NL,keep,high,"Comprehensive agentic AI security threat taxonomy with benchmarks, evaluation methodologies, and defense strategies from both technical and governance perspectives, directly applicable to securing AI-assisted software development pipelines."
7FEBKCIR,keep,medium,"Keynote directly addresses translating ethical principles into actionable software engineering specifications for AI-empowered development, with human oversight and algorithmic accountability as central themes supported by practical case studies."
Z7M4Q73A,discard,high,Policy-level regulatory framework proposal for frontier AI without operational mechanism specific to software engineering code governance.
HLRKHWRL,discard,high,Copyright metadata infrastructure for AI training data licensing with no software engineering code governance application.
2IYKM87Y,discard,high,General AI content governance philosophy on truth-seeking obligations without operational mechanism for software engineering code governance.
9NBPCDWR,keep,high,"Presents an operational secure code generation framework with security-aware training, multistage pipelines, and automated vulnerability detection benchmarked across multiple languages with quantifiable defect reduction."
BNE59DKI,discard,high,"Comparative AI model capability evaluation for assistive code generation where human oversight is noted only as a best-practice recommendation, not developed as a governance mechanism."
MUWGLY93,discard,high,Generative AI regulatory analysis framed as digital media platform governance without software engineering code governance angle.
9GUSRYDX,discard,high,Knowledge management perspective on GenAI productivity and knowledge application without operational governance mechanism for SE code oversight.
VZ8BPAV7,discard,high,Critical meta-analysis of AI standards' political construction without operationalizable mechanism for software engineering code governance.
QLNV4HS8,discard,high,Web3 and DAO-based AI governance model for model optimization with no applicable connection to software engineering code governance.
DSVV4PSX,discard,high,Digital dark pattern regulation analysis for consumer UI/UX protection with no software engineering code governance angle.
JJ6GGBPY,discard,medium,Quantitative LLM code generation evaluation for scientific agent-based model replication uses relevant methodology but domain is ecological and scientific modeling with no governance or oversight angle for SE teams.
ZS389TYW,discard,high,Geopolitical analysis of Chinese open-source AI licensing strategy without operational mechanism for software engineering code governance.
L7E3YTUT,keep,medium,Specifically establishes adequate human oversight as the legal threshold determining IP ownership of AI-generated code under German copyright law — directly operationalizable as a governance signal for SE organizations managing AI code IP risk.
R2Y2C54B,discard,medium,Financial services AI agent governance framework built on DORA/JEL financial regulation with no software development or code governance angle.
ARVRUHW9,discard,high,Computer vision model validation tool using HITL data slice discovery — no AI code oversight or software engineering governance angle.
P27X6DPY,discard,high,Abstract AI policy analysis on regulatory network interdependencies with no software/code engineering angle.
YXMSDZNR,discard,high,"Event announcement for a fireside chat — no research methodology, findings, or operationalizable contribution."
PJ88E7WJ,discard,high,Agentic AI governance analysis scoped to tax administration with no software/code engineering angle.
3FZNGZDS,discard,high,Healthcare-domain survey of agentic AI with domain-specific HITL in clinical workflows — non-transferable loop to software code governance.
44G8VS7M,discard,high,Canadian trade policy brief on CUSMA 2026 with no software/code governance angle.
XW8EQM3M,keep,high,Benchmark with reproducible methodology quantifying AI code generation accuracy across 16 models on end-to-end web application development — directly operationalizable for measuring AI code quality at scale.
DVSMWXME,discard,medium,Code review cognitive load tool for link preview generation — addresses reviewer friction but lacks AI volume or code oversight angle required for Tier 1 inclusion.
J57IU6QE,discard,high,Clinical AI decision support framework for spine care — domain-specific HITL in healthcare with no software code governance angle.
9UYZ6HLL,discard,medium,Axiomatic argument about AI accountability and decision boundaries — theoretical framing with no operational measurement mechanism or software code application.
64MJG75V,discard,high,Philosophical critique of AI alignment using religious analogy — no operational mechanism or software engineering relevance.
ZS5YE77C,discard,high,Legal theory about AI legal personhood and rights of nonhumans — no software/code governance angle.
KZHM54NQ,discard,high,Human rights law analysis for AI regulation with no software/code angle.
WLAUCLKR,keep,medium,"Multi-agent compliance automation with quantified human reviewer bias findings (93–97% precision) — scalable oversight mechanism with measurable human review calibration that transfers to code review contexts, though domain is regulatory."
ZPAZL9I7,keep,high,Proposes comprehensive framework for evaluating LLM code trustworthiness with empirical validation across multiple trust dimensions — directly operationalizable trust metrics for software engineering governance of AI code.
BZDX5Z8B,keep,high,Empirical multi-case study of GenAI governance gaps in agile software development teams identifying policy-practice misalignments — directly operationalizable for software engineering organizations governing AI tool adoption.
U4W6FALQ,discard,high,AI adoption survey in Philippine IT-BPM sector focused on workforce transformation with no oversight or code governance angle.
8ESHIR6Z,discard,high,HITL design for AI-assisted predictive maintenance of industrial cross-border pipelines — domain-specific industrial operations loop with no software code governance parallel.
2BN2HQEV,discard,high,Analysis of US state AI legislation trends — policy survey with no software/code engineering angle.
P4APQ3VX,discard,high,Tort law analysis for metaverse and AI digital environments — no software code governance angle.
9S7TPW3X,keep,high,"Empirical evaluation of GitHub Copilot for API misuse detection with reproducible metrics (86.2% accuracy, 95% fix rate on 740 cases) — directly operationalizable security governance measurement for AI code assistants."
GS58ZPAF,discard,high,Copyright analysis for AI-generated creative content with no software code angle.
JL7UPQ6L,discard,high,Copyright authorship argument for AI-generated creative works — no code angle.
MK9S7YMH,discard,medium,Speculative framework for autonomous AI 'machine constitutionalism' replacing human oversight — theoretical governance model without software engineering grounding or operational mechanism.
9PJPRTRN,discard,high,Personal social media reflection on tweet engagement — no research content or operationalizable finding.
UN88XLZ6,keep,high,Large-scale empirical study of 12 uncertainty estimation methods across LLMs including code generation tasks — provides operationalizable risk signals for characterizing AI code prediction reliability and failure modes.
HJMKADKU,keep,high,"AI-augmented code review system with concrete throughput metrics (56.4 sec/PR, real-time vulnerability detection integrated into GitHub PRs) — directly operationalizable for scaling secure code review of AI-generated code."
ZUM76CCG,keep,high,Structured LLM risk assessment framework classifying applications by autonomy and impact dimensions with corresponding human oversight levels — directly operationalizable for engineering organizations calibrating AI code risk.
VEXRBGKF,discard,high,US AI regulation scenario analysis (state vs federal) — policy analysis with no software/code angle.
REK4778S,discard,high,Financial services AI architecture for core banking risk compliance — domain-specific without software code governance angle.
U5924XXD,discard,high,Copyright framework for GenAI information goods — no software code angle.
QZ5QFIKK,discard,high,Philosophical analysis of AI governance without software/code engineering angle.
BLLZETL6,discard,medium,AI governance workflow guidance using Stakeholder Impact Assessments — governance mechanism described but focused on ethics/sustainability rather than software code risk with no software engineering angle.
88327WVG,discard,high,Bibliometric study of LLM usage in scientific papers — no software code governance angle.
JJ8LEKNM,discard,high,Political science analysis of AI power and algorithmic control — no software/code engineering angle.
KLVCD5PJ,keep,high,"Empirical governance study of low-code citizen development addressing quality, shadow IT, and technical debt — directly applicable to governing non-expert AI-assisted code generation at scale."
H698R676,discard,high,Economic framework for AI labor productivity rights using tradable permits — no software code governance angle.
AUP4ADWR,keep,medium,Proposes human-AI synergy framework for requirements engineering with oversight mechanisms and bias mitigation — directly in software engineering domain though upstream of code review and based on early-stage prototype.
SU6YVJ7D,discard,high,EU AI Act analysis focused on competition law and fairness — no software/code governance angle.
APBKWQ9J,discard,high,Response essay about GenAI's institutional effects — no software code governance angle.
WI3RYFCK,discard,high,US AI governance regulatory landscape analysis with no software/code engineering angle.
LBSPQLKT,keep,medium,Framework paper expanding agentic SE beyond code to socio-technical governance concerns with values/principles — directly relevant to SE organizations managing agentic AI though primarily visionary without empirical validation.
7VIJQWBF,keep,high,Technical framework distinguishing compliance observability from runtime authorization enforcement in AI systems — directly operationalizable governance architecture for software systems with specific GDPR/EU AI Act hooks.
D3FW8GRR,discard,high,General AI ethics philosophy paper tracing algorithmic ethics through cultural history of consciousness — no operationalizable mechanism for software engineering governance
HNVJS7HS,keep,medium,Structured review of GenAI tools for secure coding across industry and empirical studies provides actionable synthesis of security risk mitigation approaches in software development workflows
FJQM84RC,discard,high,"IP office registration and patent classification with algorithmic frontends is administrative IP law, not software engineering governance"
G6ZSS7AQ,discard,high,Banking AI governance for credit/fraud/compliance decisions falls into the financial AI domain-specific discard pattern without software development angle
DWYCJWRF,discard,high,"AI-human workforce integration focused on productivity, reskilling, and job design falls into the organizational AI adoption — productivity only discard pattern"
S6MUB9DA,discard,high,Human-in-the-loop for international diplomatic conflict resolution is a non-transferable domain with no structural parallel to software code review
48EQ5NU7,discard,high,"Comparative AI regulation across jurisdictions (EU, Singapore, China, Nigeria) is pure policy analysis without software/DevSecOps angle enabling direct adoption by software organizations"
MJ39EYZE,discard,high,Financial institution AI/ML adoption overview mentioning governance frameworks — financial services domain without software engineering angle
8LSXWWPA,discard,high,AI-generated objects under copyright law is a creative content copyright paper with no code angle
VCGVL4YS,discard,medium,Financial services AI risk management framework; auditability and governance concepts are potentially transferable but domain is financial risk without explicit software/code development angle
Z3P3I6A9,keep,high,"SLR on OSS license risk management explicitly extending to CodeLLMs provides directly operationalizable classification of license identification, risk assessment, and mitigation strategies for AI-generated code"
PSMLDEMM,discard,high,AI societal harm governance at environmental/EU policy level with no connection to software development or code-specific oversight mechanisms
8MXATG38,keep,high,Enterprise case study deploying a governance-first AI blueprint across the SDLC with quantified DORA-metric outcomes is directly operationalizable for software engineering organizations managing AI-assisted development at scale
MJQHCCGP,keep,high,Article 14 EU AI Act analysis of meaningful human oversight mechanisms including automation bias and effectiveness criteria is directly transferable to designing human review processes for AI-generated code
VG4LJSV2,discard,high,Conceptual synthesis of GenAI and business innovation focused on intellectual property and patents — no operationalizable software governance contribution
362536XQ,discard,high,Thin abstract identifying accountability gaps and biases in GenAI technologies without presenting an operationalizable mechanism or measurement methodology
F4RBW5VL,discard,medium,"Hybrid constrained-automation plus human-review finding is potentially generalizable, but domain is legal interview document drafting with no evidence of transfer to software code review contexts"
AYBSQWNQ,discard,high,AI governance framework for university portfolio management and student/staff AI use — higher education domain without software engineering angle
EVJML6XW,discard,high,"Theoretical AI reasoning architecture (CoT loops, hypothesis propagation) without governance, oversight, or control mechanism — agentic AI as infrastructure discard pattern"
R9CDT9KB,keep,high,"Directly operationalizable trust-calibrated LLM pipeline for DevSecOps vulnerability assessment with multi-LLM ensembling, confidence propagation, and intelligent routing between automated gates and human review based on model certainty"
HS7XQ5E6,discard,high,US and EU AI regulation for healthcare/medical AI — domain-specific clinical governance without transferable software engineering angle
RX5DWQM9,keep,medium,Framework for governing Shadow AI (unauthorized tool use) in organizations proposes acceptable use policy and monitoring controls directly applicable to software teams managing unsanctioned AI coding tools
S9THGNAU,discard,medium,"Iterative proof-driven prompt engineering technique addresses prompting methodology for better LLM code output rather than governance, oversight, or organizational risk measurement mechanisms"
VCI88UZD,keep,high,"Human-Certified Module Repositories framework directly operationalizes supply chain governance for AI-generated code components with provenance tracking, security review workflows, and threat surface analysis"
JAFZYPX9,discard,high,Keywords-only abstract on algorithmic accountability and GDPR transparency — no operationalizable mechanism for software engineering evident
KENBQV5P,discard,medium,LLM code generation framework for hardware RTL (Verilog/VHDL) via EDA tool feedback; verification loop is structurally relevant but hardware design domain requires substantial translation to software engineering contexts
DW3Z57VW,discard,high,US AI regulatory framework proposal covering transparency and human oversight principles — policy-level analysis without software/DevSecOps specificity needed for direct adoption by software organizations
QDE6D4T2,discard,high,AI adoption strategy for entrepreneurship through acquisition with phased implementation emphasis — business strategy paper without software engineering governance angle
2V6BI2A7,discard,high,Government welfare delivery AI governance with constitutional accountability — public sector HITL domain non-transferable to software engineering code review contexts
GSZ94QNV,keep,high,"Empirical evaluation of automated code review recommendation on 19 Java projects with reproducible methodology demonstrating 131% recall improvement, directly operationalizable for scaling reviewer throughput"
VZ27QUPQ,keep,high,Large-scale empirical categorization of four API misuse types in LLM-generated code across Python/Java with 3209+ annotated instances and automated repair — directly operationalizable for AI code risk measurement
P7G4S8HG,discard,high,Patent inventorship law for AI-assisted invention — IP law domain without software engineering governance angle
2RF6C7QX,discard,high,Copyright law for AI-generated creative content — falls directly into the creative content copyright discard pattern with no code angle
WDAHJR8T,keep,medium,"Empirically characterizes systematic AI quality degradation and automation bias in extended LLM interactions where users cannot detect the drift, directly relevant to human oversight failures when teams rely on AI coding assistants"
AHSCD698,discard,high,AI-collaborative authorship disrupting traditional publishing — creative content/publishing domain with no software engineering angle
798K3IDW,discard,medium,"RAG validation pipeline with auditability focus addresses retrieval accuracy rather than code generation governance, and transfer to software engineering contexts requires substantial domain translation"
JZ64WDLQ,keep,medium,"Decision-first organizational model for human-agent teams with decision provenance, EU AI Act compliance, and principal-agent alignment is directly applicable to software organizations governing agentic AI coding tools"
EAI9R74T,discard,high,"Business ethics framework for AI in decision-making, hiring, and marketing — general organizational ethics without software engineering or code governance angle"
RBQZMXWT,keep,high,Benchmark with 1787 validated design constraints demonstrates that test-pass rates substantially overestimate LLM patch quality and provides a directly operationalizable methodology for measuring design constraint compliance in AI-generated code
B8UB2KMJ,discard,high,Clinical nursing AI practice with lack of human oversight protocols — healthcare domain without transferable software engineering angle
K7CBTSHL,discard,medium,"Handbook introduction surveying GenAI regulatory frameworks (EU AI Act, GDPR, copyright) provides background context but lacks operationalizable contribution specific to software/code governance"
DG6LWQJU,keep,medium,Eye-tracking study measuring implicit cognitive biases (urgency and reputation effects) in code review provides empirical basis for designing AI-augmented review processes that account for reviewer decision-making distortions
7VSWYP64,keep,medium,"Jigsaw augments LLM code generation with program analysis and synthesis post-processing for semantic correctness, providing an operationalizable mechanism for improving AI code accuracy with user-feedback-driven refinement"
LAKYKVTB,keep,high,Reproducible methodology for assessing unintentional and malicious sensitive-information disclosure in code-generation LLMs provides directly actionable supply-chain security testing approach for engineering organizations.
I455F953,discard,high,Cultural hegemony and cognitive sovereignty framing of AI governance frameworks offers no operationalizable mechanism for software engineering teams managing AI-generated code.
PL6QNIUT,discard,high,Abstract raises philosophical question about treating AI as a creature; HITL mention is conceptual rather than an actionable oversight mechanism for software engineering contexts.
DSJMGEUJ,discard,high,General-purpose AI accountability framework (compliance/report/oversight/enforcement) lacks a software or code engineering angle and cannot be directly adopted by software engineering organizations.
CJI4JMKK,discard,high,"Survey of LLM-based agents across software engineering tasks lacks governance, oversight, or risk management framing and fits the agentic-AI-as-infrastructure discard pattern."
RR2XXE3E,discard,high,XAI applied exclusively to real estate investment decisions with fiduciary duty framing; no software or code governance angle.
I667E8CQ,discard,high,Generative AI for financial retirement advice is domain-specific (financial services) with no software engineering oversight or governance angle.
DZV5DR8K,discard,high,EU copyright opt-out regulation under the AI Act addresses creative content rights reservation with no software or code governance angle.
7WEM5PPU,discard,high,"Human-AI symbiosis framework focused on creative/artistic cognition, cognitive atrophy, and model collapse in creative domains with no software engineering governance angle."
JAK2LVBH,discard,high,"Agentic AI governance framework for the library sector; while accountability diffusion and calibrated autonomy concepts are relevant, library-domain specificity prevents direct adoption by software engineering teams."
L5KSYCR3,discard,high,"Six-criteria framework for AI in the legal domain with machine-readable legal standards and audit tools; domain is legal, not software engineering."
TEZEBSJE,keep,high,"Directly addresses vibe coding security risks, argues that post-hoc AI-vs-AI checking fails for long-tail vulnerabilities, and proposes constrained decoding as an operationalizable secure-by-construction mechanism for code generation."
KL56W4I8,discard,high,Tort liability for black-box AI in healthcare focused exclusively on medical imaging and clinical AI with no software or code governance angle.
XPUXCSBU,discard,high,"Competition policy and copyright analysis for generative AI training data with no software or code governance angle, fitting the creative content copyright discard pattern."
CJ6UBWCX,keep,medium,"Authorization boundary framework introduces specific technical mechanisms (MCP, OAuth, effect-token-gated execution) and five governance anti-laundering tests applicable to agentic software systems, though regulated-domain focus (financial, health) limits immediate transferability."
EHEQPUT7,keep,medium,"Systematic meta-analysis of 220+ responsible AI governance tools by stakeholder role and AI lifecycle stage identifies critical gaps for organizational leaders and deployers, providing an operationalizable inventory for software engineering governance."
QTJPLBYR,keep,high,"Controlled experiment with reproducible methodology evaluates LLM-generated code against security and inclusivity criteria using both human experts and LLM-based evaluation, directly operationalizable for AI code quality assessment in software engineering teams."
J2WJLAWQ,discard,high,Purely conceptual framework proposing relational sovereignty as a fourth pillar of AI governance with no operationalizable mechanism for software engineering organizations.
FS3GZFI4,discard,medium,AI content detector accuracy evaluation in academic integrity contexts (student writing) uses reproducible methodology but domain does not transfer to software code review or AI code governance.
WAL8KP8R,discard,high,AI risk conceptual framework for the financial services sector with no software engineering or code governance angle.
2I3NHSKS,discard,high,Algorithmic impact assessment framework for general algorithmic accountability without a software engineering or AI code generation angle.
4C2QT4TQ,discard,high,Case studies of ChatGPT privacy violations and emotional manipulation identify governance gaps but present no operationalizable mechanism for software engineering teams managing AI-generated code.
E95ZQQQR,discard,medium,"Survey of SE researchers' GenAI use in academic research activities (writing, analysis, peer review) provides SE-adjacent governance taxonomies but addresses research integrity rather than software development team governance."
WVZ5GWEG,discard,high,EU AI Act's reconfiguration of directors' fiduciary duties is a corporate board-level governance analysis without software engineering or code development governance angle.
QLWX2HLM,discard,high,"Agentic AI patterns for physical construction robotics with spatial HITL decision-making; the oversight loop is physical rather than informational, not transferable to software code review governance."
FTW7WI32,discard,high,Organizational learning framework for the GenAI era focused on expertise preservation and knowledge asset management without a code-specific risk or governance mechanism.
IQG5B2DS,discard,high,"Copyright fair-use analysis for generative AI latent space with no software or code angle, fitting the creative content copyright discard pattern."
TUYLSQWS,discard,high,"Multi-stakeholder ethical risk framework for generative AI using grey DEMATEL addresses deepfakes, IP rights, and algorithmic bias broadly rather than software engineering governance specifically."
U4TWDCRR,discard,high,AI governance and algorithmic auditing framework positioned for financial services risk management with no software engineering or code governance angle.
J2G46JPM,keep,high,Empirical study using CodeQL to compare CWE vulnerability rates between ChatGPT-generated code and StackOverflow snippets provides a reproducible measurement methodology directly adoptable by engineering security teams for AI code risk assessment.
7Y4ZTVPI,discard,high,Corporate directors' duties as an AI regulation mechanism is a corporate law analysis without software engineering or code development governance angle.
EN5DT6ZJ,discard,medium,Survey identifying evaluation inadequacy in LLM code generation research describes the gap rather than providing an operationalizable evaluation framework or measurement methodology engineering organizations can adopt.
R3CSB477,discard,high,"Knowledge-driven prompt chaining improves LLM exception handling quality but is a code generation technique without governance, oversight, or organizational risk management implications."
LAXYRU8F,discard,high,Conceptual paper about AI's transition to public infrastructure status with governance lag analysis offers no operationalizable mechanism for software engineering teams managing AI-generated code.
XIXJ4V3P,discard,high,AI governance analysis for synthetic intimacy and emotional relationships between humans and generative AI with no software or code development governance angle.
C4MUUL2Q,discard,high,"Human-in-the-loop framework for embodied AI in open-world physical robotics; the oversight loop is spatial and physical, not transferable to software code review governance."
3TMPC3T8,keep,medium,Comparative empirical evaluation of ChatGPT and Copilot code generation using formal verification (CBMC) provides a reproducible correctness and safety assessment methodology engineering teams could adopt for AI code quality gating.
ZEDK4M4M,discard,high,Global IT service delivery transformation paper focused on efficiency and operational restructuring from labor arbitrage to AI orchestration without code governance or oversight mechanisms.
PFTLEW7N,discard,high,Domain-specific scoping review of AI recruitment bias in hiring processes with no software engineering or AI code governance angle.
